Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Month,Year
ORD00222,2023-11-19,Customer_2218,Corporate,East,Bihar,Technology,Keyboard,2942.42,2,0.1,733.74,November,2023
ORD00223,2023-08-14,Customer_8291,Home Office,West,Gujarat,Technology,Mouse,4782.69,9,0.0,897.78,August,2023
ORD00224,2024-08-24,Customer_9228,Corporate,East,Odisha,Technology,Keyboard,1926.17,8,0.1,406.14,August,2024
ORD00225,2023-02-09,Customer_1317,Consumer,East,Odisha,Technology,Monitor,1178.9,5,0.2,262.66,February,2023
ORD00226,2025-01-18,Customer_2312,Home Office,South,Karnataka,Office Supplies,File,3002.8,3,0.05,528.33,January,2025
ORD00227,2024-07-24,Customer_2704,Corporate,East,West Bengal,Furniture,Chair,4405.29,3,0.15,1024.87,July,2024
ORD00228,2023-07-10,Customer_4738,Home Office,North,Uttar Pradesh,Furniture,Sofa,1736.64,9,0.2,312.66,July,2023
ORD00229,2025-04-05,Customer_3808,Corporate,West,Rajasthan,Technology,Mouse,3788.31,7,0.2,872.14,April,2025
ORD00230,2023-12-29,Customer_4741,Home Office,North,Haryana,Office Supplies,Notebook,243.31,7,0.05,17.57,December,2023
ORD00231,2024-08-11,Customer_1294,Home Office,North,Uttar Pradesh,Office Supplies,Stapler,4552.64,2,0.15,724.08,August,2024
ORD00232,2023-08-11,Customer_8009,Consumer,West,Maharashtra,Technology,Laptop,1046.35,1,0.0,217.59,August,2023
ORD00233,2023-11-22,Customer_6352,Consumer,East,Assam,Technology,Laptop,3206.63,8,0.2,657.24,November,2023
ORD00234,2025-05-13,Customer_2265,Home Office,South,Telangana,Furniture,Sofa,4818.66,5,0.2,998.43,May,2025
ORD00235,2025-06-04,Customer_3752,Corporate,West,Gujarat,Furniture,Chair,4741.76,1,0.15,174.68,June,2025
ORD00236,2023-09-27,Customer_5799,Consumer,West,Rajasthan,Technology,Keyboard,383.81,8,0.1,93.31,September,2023
ORD00237,2024-01-16,Customer_6126,Consumer,West,Madhya Pradesh,Technology,Keyboard,3412.66,4,0.1,213.36,January,2024
ORD00238,2024-06-21,Customer_4356,Corporate,East,Odisha,Technology,Monitor,421.57,1,0.1,39.26,June,2024
ORD00239,2023-09-28,Customer_3844,Home Office,South,Tamil Nadu,Furniture,Chair,4727.09,3,0.2,1056.75,September,2023
ORD00240,2023-03-25,Customer_4093,Consumer,South,Tamil Nadu,Technology,Keyboard,3499.04,4,0.05,816.0,March,2023
ORD00241,2024-03-15,Customer_1988,Consumer,South,Karnataka,Technology,Printer,743.54,3,0.0,216.23,March,2024
ORD00242,2024-10-20,Customer_6626,Home Office,South,Karnataka,Furniture,Table,4723.72,5,0.1,1280.74,October,2024
ORD00243,2025-04-11,Customer_4056,Home Office,North,Haryana,Technology,Mouse,2105.74,6,0.05,196.42,April,2025
ORD00244,2024-08-06,Customer_6179,Consumer,East,Bihar,Technology,Laptop,3293.17,2,0.15,455.45,August,2024
ORD00245,2024-08-13,Customer_2050,Corporate,North,Haryana,Technology,Printer,1009.08,1,0.2,206.0,August,2024
ORD00246,2024-11-23,Customer_6655,Consumer,North,Punjab,Furniture,Chair,4239.44,4,0.1,971.68,November,2024
ORD00247,2023-06-02,Customer_2875,Corporate,West,Maharashtra,Office Supplies,Pen,4612.15,3,0.15,1010.68,June,2023
ORD00248,2024-12-26,Customer_6109,Consumer,West,Rajasthan,Office Supplies,Marker,2208.5,6,0.0,199.22,December,2024
ORD00249,2024-12-21,Customer_5167,Home Office,West,Gujarat,Office Supplies,Pen,1697.03,2,0.1,468.53,December,2024
ORD00250,2025-03-11,Customer_3043,Consumer,East,Assam,Office Supplies,Pen,2376.53,2,0.1,484.21,March,2025
ORD00251,2023-03-29,Customer_7731,Corporate,West,Madhya Pradesh,Furniture,Chair,3921.27,8,0.1,588.69,March,2023
ORD00252,2024-12-14,Customer_7047,Home Office,West,Maharashtra,Technology,Keyboard,4934.65,6,0.15,965.3,December,2024
ORD00253,2025-01-14,Customer_2949,Home Office,South,Tamil Nadu,Technology,Keyboard,4712.06,1,0.05,817.83,January,2025
ORD00254,2023-07-13,Customer_8014,Corporate,East,Assam,Office Supplies,Marker,262.7,4,0.05,36.58,July,2023
ORD00255,2024-03-03,Customer_2895,Home Office,West,Madhya Pradesh,Technology,Laptop,1084.21,2,0.05,54.53,March,2024
ORD00256,2025-02-12,Customer_4144,Corporate,South,Telangana,Furniture,Table,3218.51,3,0.1,121.97,February,2025
ORD00257,2025-04-19,Customer_4389,Home Office,East,Assam,Furniture,Desk,354.66,9,0.05,97.11,April,2025
ORD00258,2025-06-18,Customer_1021,Home Office,North,Haryana,Furniture,Sofa,3938.77,7,0.1,999.28,June,2025
ORD00259,2023-01-14,Customer_8179,Consumer,East,Odisha,Technology,Monitor,2316.36,3,0.0,210.79,January,2023
ORD00260,2023-05-27,Customer_4638,Consumer,North,Delhi,Technology,Monitor,1310.81,9,0.2,214.89,May,2023
ORD00261,2024-11-25,Customer_1306,Home Office,East,Bihar,Office Supplies,Pen,2403.89,8,0.2,498.63,November,2024
ORD00262,2024-07-02,Customer_9503,Home Office,East,West Bengal,Furniture,Sofa,892.2,6,0.05,181.4,July,2024
ORD00263,2023-02-04,Customer_7236,Corporate,West,Maharashtra,Furniture,Bookshelf,4876.49,3,0.15,340.8,February,2023
ORD00264,2024-12-25,Customer_1158,Consumer,East,West Bengal,Office Supplies,Marker,2150.16,1,0.15,136.64,December,2024
ORD00265,2025-01-01,Customer_4453,Corporate,South,Telangana,Technology,Laptop,2137.95,8,0.15,378.83,January,2025
ORD00266,2024-08-30,Customer_7563,Consumer,East,West Bengal,Furniture,Bookshelf,4939.48,8,0.05,1268.25,August,2024
ORD00267,2024-02-22,Customer_2394,Consumer,West,Maharashtra,Office Supplies,Stapler,244.03,2,0.15,58.17,February,2024
ORD00268,2023-01-21,Customer_3958,Corporate,South,Kerala,Office Supplies,Stapler,1490.89,3,0.2,188.53,January,2023
ORD00269,2024-08-21,Customer_1525,Home Office,East,West Bengal,Technology,Mouse,1255.38,8,0.15,310.4,August,2024
ORD00270,2024-07-06,Customer_3365,Consumer,West,Maharashtra,Technology,Laptop,4859.84,7,0.2,1086.64,July,2024
ORD00271,2025-01-12,Customer_4216,Corporate,South,Telangana,Furniture,Desk,577.23,8,0.0,124.48,January,2025
ORD00272,2023-08-17,Customer_5356,Home Office,South,Kerala,Furniture,Sofa,2016.3,9,0.15,170.44,August,2023
ORD00273,2023-10-28,Customer_8062,Home Office,North,Delhi,Technology,Mouse,1693.43,8,0.15,89.27,October,2023
ORD00274,2025-04-23,Customer_4432,Home Office,North,Delhi,Furniture,Desk,2323.57,3,0.05,353.63,April,2025
ORD00275,2023-11-09,Customer_1575,Corporate,West,Madhya Pradesh,Office Supplies,File,2211.35,4,0.1,590.75,November,2023
ORD00276,2023-07-23,Customer_4568,Corporate,East,Bihar,Office Supplies,Pen,1860.33,9,0.1,398.3,July,2023
ORD00277,2024-09-11,Customer_2274,Corporate,West,Maharashtra,Furniture,Bookshelf,3556.39,8,0.15,839.5,September,2024
ORD00278,2023-10-20,Customer_1281,Home Office,East,West Bengal,Technology,Monitor,648.41,2,0.05,45.87,October,2023
ORD00279,2025-01-26,Customer_6178,Consumer,North,Delhi,Technology,Keyboard,292.78,7,0.1,41.88,January,2025
ORD00280,2024-05-04,Customer_9467,Consumer,South,Kerala,Furniture,Sofa,1649.16,1,0.1,66.61,May,2024
ORD00281,2023-08-05,Customer_8473,Consumer,North,Uttar Pradesh,Office Supplies,File,4934.49,8,0.1,154.13,August,2023
ORD00282,2024-03-03,Customer_7294,Home Office,South,Telangana,Office Supplies,Notebook,4868.18,7,0.1,740.99,March,2024
ORD00283,2024-01-10,Customer_8175,Corporate,East,West Bengal,Furniture,Chair,246.87,4,0.05,22.33,January,2024
ORD00284,2024-05-31,Customer_2198,Home Office,North,Uttar Pradesh,Technology,Keyboard,4852.57,1,0.2,586.86,May,2024
ORD00285,2024-02-18,Customer_7257,Corporate,West,Madhya Pradesh,Office Supplies,File,3493.87,7,0.05,466.69,February,2024
ORD00286,2025-04-19,Customer_5440,Consumer,North,Uttar Pradesh,Technology,Keyboard,1296.32,8,0.0,74.66,April,2025
ORD00287,2024-10-15,Customer_4124,Consumer,West,Rajasthan,Technology,Monitor,3478.68,1,0.0,361.5,October,2024
ORD00288,2024-12-04,Customer_9133,Home Office,South,Telangana,Office Supplies,File,3368.16,9,0.05,428.24,December,2024
ORD00289,2025-02-19,Customer_4828,Consumer,North,Uttar Pradesh,Furniture,Sofa,1658.75,1,0.0,494.86,February,2025
ORD00290,2024-01-16,Customer_4173,Home Office,East,Bihar,Technology,Printer,2878.38,9,0.1,718.53,January,2024
ORD00291,2024-08-16,Customer_2000,Home Office,North,Punjab,Furniture,Sofa,1702.46,6,0.1,394.91,August,2024
ORD00292,2023-03-06,Customer_5806,Corporate,South,Karnataka,Technology,Mouse,1654.26,1,0.0,218.52,March,2023
ORD00293,2024-02-21,Customer_9927,Home Office,South,Karnataka,Office Supplies,Notebook,2860.85,3,0.15,449.51,February,2024
ORD00294,2024-09-13,Customer_8117,Corporate,North,Punjab,Office Supplies,File,1928.93,6,0.05,360.26,September,2024
ORD00295,2023-11-24,Customer_3863,Consumer,West,Rajasthan,Office Supplies,Stapler,3135.5,9,0.1,519.21,November,2023
ORD00296,2023-01-12,Customer_6252,Home Office,West,Maharashtra,Furniture,Desk,4251.12,5,0.2,405.18,January,2023
ORD00297,2023-02-12,Customer_6445,Corporate,East,Odisha,Office Supplies,Pen,2054.23,5,0.15,285.9,February,2023
ORD00298,2025-03-25,Customer_6243,Consumer,North,Haryana,Furniture,Desk,3759.69,5,0.1,119.9,March,2025
ORD00299,2023-11-20,Customer_1140,Home Office,North,Haryana,Furniture,Chair,4777.83,4,0.1,597.32,November,2023
ORD00300,2024-01-08,Customer_4610,Home Office,North,Uttar Pradesh,Furniture,Bookshelf,1822.95,2,0.2,299.58,January,2024
ORD00301,2024-10-19,Customer_7787,Corporate,North,Uttar Pradesh,Office Supplies,Notebook,4655.07,3,0.05,896.49,October,2024
ORD00302,2023-06-08,Customer_4654,Consumer,West,Gujarat,Technology,Monitor,4133.55,7,0.15,270.17,June,2023
ORD00303,2023-02-05,Customer_6203,Consumer,East,West Bengal,Office Supplies,Notebook,1546.86,1,0.05,133.51,February,2023
ORD00304,2024-11-15,Customer_7284,Home Office,South,Telangana,Furniture,Bookshelf,2469.37,7,0.0,354.05,November,2024
ORD00305,2023-01-26,Customer_5616,Corporate,South,Kerala,Furniture,Sofa,3047.9,6,0.2,704.22,January,2023
ORD00306,2024-11-12,Customer_7295,Consumer,West,Rajasthan,Office Supplies,Marker,3268.37,8,0.05,425.52,November,2024
ORD00307,2024-06-14,Customer_4683,Home Office,East,West Bengal,Furniture,Chair,1831.76,5,0.15,162.48,June,2024
ORD00308,2024-03-14,Customer_1482,Consumer,West,Rajasthan,Furniture,Bookshelf,2176.32,9,0.05,504.18,March,2024
ORD00309,2024-03-07,Customer_3852,Corporate,East,West Bengal,Office Supplies,Notebook,4359.37,1,0.2,147.91,March,2024
ORD00310,2024-08-12,Customer_2100,Home Office,East,Assam,Technology,Printer,3245.66,7,0.1,285.58,August,2024
ORD00311,2023-09-20,Customer_7780,Home Office,North,Haryana,Office Supplies,File,3012.93,9,0.05,327.31,September,2023
ORD00312,2024-11-30,Customer_3349,Consumer,East,Bihar,Office Supplies,Marker,3616.23,1,0.1,1004.64,November,2024
ORD00313,2024-09-12,Customer_6101,Corporate,West,Rajasthan,Technology,Keyboard,610.14,6,0.05,162.53,September,2024
ORD00314,2023-03-14,Customer_6472,Consumer,South,Karnataka,Furniture,Desk,1397.99,5,0.0,278.11,March,2023
ORD00315,2025-04-07,Customer_4713,Corporate,South,Karnataka,Technology,Laptop,1210.62,9,0.15,158.11,April,2025
ORD00316,2025-03-22,Customer_3428,Home Office,North,Delhi,Office Supplies,Stapler,3381.05,5,0.05,710.13,March,2025
ORD00317,2025-02-08,Customer_4874,Consumer,South,Telangana,Technology,Mouse,2338.61,6,0.05,674.77,February,2025
ORD00318,2024-03-28,Customer_4374,Corporate,South,Telangana,Technology,Monitor,3680.19,4,0.15,155.27,March,2024
ORD00319,2024-10-09,Customer_8123,Home Office,South,Telangana,Office Supplies,Stapler,1084.58,9,0.15,115.93,October,2024
ORD00320,2024-09-21,Customer_7099,Corporate,West,Gujarat,Office Supplies,Notebook,2426.94,7,0.15,639.6,September,2024
ORD00321,2023-03-25,Customer_5037,Corporate,West,Gujarat,Furniture,Bookshelf,4642.3,1,0.0,1011.51,March,2023
ORD00322,2024-04-04,Customer_3785,Home Office,West,Rajasthan,Furniture,Bookshelf,1359.53,8,0.0,274.79,April,2024
ORD00323,2025-01-18,Customer_3408,Consumer,West,Gujarat,Technology,Printer,409.23,4,0.0,43.72,January,2025
ORD00324,2025-04-14,Customer_6299,Corporate,East,West Bengal,Office Supplies,File,529.45,9,0.0,93.94,April,2025
ORD00325,2024-02-23,Customer_9597,Consumer,North,Delhi,Furniture,Chair,1470.55,4,0.05,248.41,February,2024
ORD00326,2024-05-04,Customer_5107,Corporate,East,Assam,Office Supplies,Notebook,2535.12,6,0.15,590.32,May,2024
ORD00327,2023-06-07,Customer_8629,Consumer,North,Punjab,Furniture,Sofa,4659.92,6,0.05,917.95,June,2023
ORD00328,2024-02-03,Customer_8842,Corporate,West,Maharashtra,Furniture,Bookshelf,4049.03,7,0.15,909.75,February,2024
ORD00329,2025-02-26,Customer_7097,Consumer,South,Telangana,Technology,Keyboard,950.27,2,0.1,110.73,February,2025
ORD00330,2025-04-01,Customer_5259,Consumer,North,Haryana,Technology,Keyboard,3240.76,9,0.05,237.0,April,2025
ORD00331,2024-04-27,Customer_2960,Home Office,South,Tamil Nadu,Furniture,Desk,3071.22,1,0.2,274.51,April,2024
ORD00332,2024-06-20,Customer_8340,Consumer,South,Telangana,Furniture,Bookshelf,4143.48,5,0.05,236.36,June,2024
ORD00333,2024-03-22,Customer_3719,Consumer,North,Delhi,Furniture,Table,2792.69,4,0.05,305.63,March,2024
ORD00334,2023-10-14,Customer_8154,Corporate,West,Maharashtra,Furniture,Table,1158.59,2,0.15,128.83,October,2023
ORD00335,2024-01-17,Customer_4850,Home Office,North,Delhi,Technology,Monitor,2865.76,2,0.05,266.34,January,2024
ORD00336,2023-04-09,Customer_6448,Home Office,West,Maharashtra,Technology,Monitor,3795.84,8,0.0,598.16,April,2023
ORD00337,2025-02-10,Customer_2638,Corporate,North,Punjab,Office Supplies,Notebook,3935.21,3,0.15,686.74,February,2025
ORD00338,2025-03-30,Customer_1419,Consumer,West,Maharashtra,Office Supplies,Stapler,1221.58,5,0.15,117.96,March,2025
ORD00339,2024-09-19,Customer_8870,Home Office,West,Gujarat,Office Supplies,Pen,2682.5,7,0.05,194.96,September,2024
ORD00340,2024-06-09,Customer_7140,Home Office,East,West Bengal,Office Supplies,Marker,2303.94,3,0.1,307.65,June,2024
ORD00341,2024-02-09,Customer_3293,Home Office,North,Uttar Pradesh,Furniture,Chair,3869.59,7,0.05,284.22,February,2024
ORD00342,2025-06-06,Customer_6542,Corporate,West,Rajasthan,Furniture,Chair,3972.65,5,0.05,835.22,June,2025
ORD00343,2023-08-01,Customer_3385,Home Office,North,Haryana,Technology,Laptop,3132.85,5,0.05,314.23,August,2023
ORD00344,2024-11-30,Customer_5798,Home Office,East,Bihar,Technology,Keyboard,416.62,4,0.0,32.26,November,2024
ORD00345,2024-12-08,Customer_9737,Home Office,East,Bihar,Office Supplies,File,2546.74,7,0.2,336.32,December,2024
ORD00346,2024-03-11,Customer_4493,Home Office,West,Gujarat,Technology,Laptop,1690.91,2,0.1,209.63,March,2024
ORD00347,2023-04-30,Customer_1392,Consumer,West,Maharashtra,Furniture,Table,2022.73,1,0.0,152.79,April,2023
ORD00348,2023-04-07,Customer_8177,Home Office,South,Tamil Nadu,Furniture,Sofa,4719.87,2,0.15,184.57,April,2023
ORD00349,2025-01-28,Customer_1775,Home Office,West,Madhya Pradesh,Furniture,Chair,4658.56,8,0.2,1007.57,January,2025
ORD00350,2025-05-04,Customer_8340,Home Office,South,Kerala,Furniture,Chair,4486.08,8,0.0,912.84,May,2025
ORD00351,2023-07-19,Customer_4456,Corporate,East,Odisha,Technology,Keyboard,835.83,1,0.2,18.35,July,2023
ORD00352,2024-10-06,Customer_1147,Consumer,West,Madhya Pradesh,Furniture,Sofa,453.21,8,0.1,14.97,October,2024
ORD00353,2023-07-30,Customer_6510,Corporate,West,Madhya Pradesh,Furniture,Bookshelf,3713.79,4,0.1,1012.7,July,2023
ORD00354,2025-02-11,Customer_7493,Home Office,North,Uttar Pradesh,Technology,Monitor,3940.83,3,0.1,524.26,February,2025
ORD00355,2024-01-03,Customer_8504,Consumer,South,Kerala,Furniture,Chair,4169.62,8,0.05,188.62,January,2024
ORD00356,2024-04-07,Customer_2827,Home Office,East,Odisha,Furniture,Desk,1547.68,8,0.0,455.01,April,2024
ORD00357,2023-04-29,Customer_5285,Corporate,West,Gujarat,Office Supplies,File,3113.56,9,0.0,902.8,April,2023
ORD00358,2024-05-02,Customer_1769,Home Office,West,Maharashtra,Office Supplies,Stapler,4489.49,5,0.15,418.45,May,2024
ORD00359,2024-06-05,Customer_8569,Consumer,West,Rajasthan,Office Supplies,Pen,3049.22,5,0.15,180.39,June,2024
ORD00360,2024-09-17,Customer_3461,Consumer,West,Rajasthan,Office Supplies,Notebook,1200.62,9,0.1,201.13,September,2024
ORD00361,2023-05-02,Customer_6341,Consumer,South,Telangana,Technology,Mouse,4648.76,3,0.0,982.99,May,2023
ORD00362,2024-06-13,Customer_3196,Home Office,South,Kerala,Furniture,Desk,4320.71,1,0.15,1079.02,June,2024
ORD00363,2023-09-13,Customer_9789,Corporate,North,Punjab,Office Supplies,File,3799.71,5,0.15,127.16,September,2023
ORD00364,2024-04-10,Customer_5558,Consumer,East,Assam,Technology,Printer,3790.62,9,0.15,116.73,April,2024
ORD00365,2023-02-13,Customer_9652,Consumer,East,Assam,Furniture,Sofa,550.17,2,0.1,37.23,February,2023
ORD00366,2024-05-29,Customer_9894,Corporate,North,Delhi,Office Supplies,Notebook,2125.74,5,0.2,416.34,May,2024
ORD00367,2023-04-18,Customer_8295,Home Office,West,Maharashtra,Furniture,Sofa,619.06,7,0.2,20.7,April,2023
ORD00368,2024-08-06,Customer_7272,Home Office,West,Gujarat,Office Supplies,Stapler,2225.62,8,0.05,399.52,August,2024
ORD00369,2024-04-27,Customer_6343,Consumer,West,Gujarat,Technology,Mouse,3734.39,3,0.0,446.17,April,2024
ORD00370,2024-02-09,Customer_4967,Consumer,West,Gujarat,Office Supplies,File,4411.1,2,0.1,475.22,February,2024
ORD00371,2024-01-28,Customer_3547,Home Office,East,Odisha,Office Supplies,Pen,4094.08,2,0.0,588.79,January,2024
ORD00372,2023-01-14,Customer_4489,Corporate,East,Odisha,Technology,Mouse,2668.38,6,0.15,550.84,January,2023
ORD00373,2025-01-04,Customer_6110,Consumer,South,Tamil Nadu,Technology,Mouse,3817.51,4,0.1,836.29,January,2025
ORD00374,2024-09-14,Customer_6251,Home Office,West,Maharashtra,Furniture,Bookshelf,2404.56,3,0.2,99.02,September,2024
ORD00375,2025-01-11,Customer_6588,Home Office,East,Assam,Office Supplies,Notebook,3638.15,8,0.1,234.5,January,2025
ORD00376,2025-02-10,Customer_2080,Home Office,North,Delhi,Furniture,Desk,109.21,7,0.2,1.89,February,2025
ORD00377,2024-05-29,Customer_5431,Consumer,West,Madhya Pradesh,Furniture,Bookshelf,1999.6,1,0.15,295.0,May,2024
ORD00378,2024-06-19,Customer_1161,Corporate,South,Kerala,Office Supplies,Pen,1204.65,4,0.15,40.0,June,2024
ORD00379,2025-03-27,Customer_4390,Home Office,West,Rajasthan,Technology,Printer,3036.91,3,0.15,687.14,March,2025
ORD00380,2023-11-10,Customer_6093,Consumer,South,Karnataka,Furniture,Bookshelf,477.59,6,0.2,93.84,November,2023
ORD00381,2025-01-09,Customer_6469,Consumer,North,Punjab,Furniture,Table,1128.23,4,0.1,158.01,January,2025
ORD00382,2024-09-19,Customer_2136,Corporate,East,Bihar,Furniture,Bookshelf,1708.14,7,0.0,123.24,September,2024
ORD00383,2023-06-10,Customer_2283,Corporate,North,Haryana,Technology,Printer,3031.3,9,0.15,287.55,June,2023
ORD00384,2023-05-17,Customer_4471,Consumer,South,Kerala,Office Supplies,Marker,2531.22,6,0.15,293.52,May,2023
ORD00385,2025-02-09,Customer_6068,Home Office,South,Karnataka,Technology,Printer,1094.39,4,0.2,278.97,February,2025
ORD00386,2025-05-26,Customer_3610,Consumer,East,West Bengal,Technology,Laptop,3531.23,6,0.2,651.22,May,2025
ORD00387,2023-12-15,Customer_8999,Home Office,East,Bihar,Office Supplies,File,4709.33,3,0.05,1215.87,December,2023
ORD00388,2023-09-18,Customer_4331,Corporate,North,Uttar Pradesh,Office Supplies,Marker,1011.9,1,0.2,126.03,September,2023
ORD00389,2025-03-02,Customer_4384,Corporate,East,Assam,Technology,Monitor,344.23,7,0.05,92.03,March,2025
ORD00390,2024-07-22,Customer_8710,Consumer,West,Maharashtra,Office Supplies,Pen,134.44,9,0.15,7.1,July,2024
ORD00391,2024-02-12,Customer_5713,Consumer,West,Madhya Pradesh,Furniture,Desk,4620.85,9,0.15,107.9,February,2024
ORD00392,2023-09-27,Customer_1631,Home Office,East,Bihar,Furniture,Sofa,1482.72,7,0.1,146.65,September,2023
ORD00393,2024-08-04,Customer_6675,Home Office,East,Assam,Technology,Keyboard,4876.69,6,0.05,1225.01,August,2024
ORD00394,2023-09-07,Customer_1874,Consumer,North,Haryana,Technology,Monitor,866.27,4,0.1,39.56,September,2023
ORD00395,2024-06-02,Customer_1671,Consumer,East,Assam,Technology,Mouse,782.3,4,0.05,111.69,June,2024
ORD00396,2024-05-06,Customer_4959,Corporate,North,Haryana,Furniture,Bookshelf,3352.57,4,0.2,77.33,May,2024
ORD00397,2023-03-23,Customer_4670,Home Office,South,Karnataka,Furniture,Bookshelf,1374.77,9,0.2,351.01,March,2023
ORD00398,2025-05-06,Customer_7588,Home Office,East,Bihar,Technology,Monitor,1070.68,8,0.0,177.71,May,2025
ORD00399,2024-05-04,Customer_1597,Consumer,West,Madhya Pradesh,Furniture,Desk,659.07,2,0.2,43.72,May,2024
ORD00400,2023-01-28,Customer_8097,Consumer,North,Uttar Pradesh,Office Supplies,File,2849.99,1,0.2,190.53,January,2023
ORD00401,2024-05-08,Customer_4648,Corporate,South,Kerala,Technology,Laptop,2758.47,7,0.0,512.76,May,2024
ORD00402,2023-02-26,Customer_4137,Consumer,West,Madhya Pradesh,Furniture,Bookshelf,2200.29,5,0.05,453.36,February,2023
ORD00403,2024-08-10,Customer_9535,Home Office,North,Uttar Pradesh,Technology,Keyboard,578.06,3,0.2,114.06,August,2024
ORD00404,2024-09-02,Customer_2727,Corporate,East,Assam,Furniture,Chair,3956.15,6,0.15,431.19,September,2024
